order_id,order_date,outlet_id,outlet_location_type,outlet_size,outlet_type,outlet_establishment_year,item_id,item_type,item_fat_content,item_weight_kg,item_visibility,item_mrp,units_sold,sales,rating,customer_type
BLK-ORD-04665,2025-02-21,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0467,Canned,Regular,0.11,0.1121,109.5,3,284.95,5.0,Member
BLK-ORD-04742,2025-02-21,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0777,Household,Low Fat,2.32,0.0611,114.84,3,322.08,4.6,New
BLK-ORD-07390,2025-02-21,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0192,Snack Foods,Low Fat,0.06,0.0138,134.13,1,130.83,4.0,New
BLK-ORD-07559,2025-02-21,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0535,Fruits and Vegetables,Low Fat,2.68,0.1841,66.86,1,57.92,3.8,Member
BLK-ORD-07872,2025-02-21,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0447,Household,Low Fat,2.3,0.0138,116.32,2,214.27,5.0,Member
BLK-ORD-08302,2025-02-21,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0882,Canned,Regular,0.1,0.2394,88.31,1,83.77,4.0,Returning
BLK-ORD-00778,2025-02-22,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0192,Snack Foods,Low Fat,0.06,0.0138,134.13,5,653.82,4.0,Member
BLK-ORD-00872,2025-02-22,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0641,Household,Low Fat,2.55,0.1539,177.85,3,525.88,4.3,Returning
BLK-ORD-01753,2025-02-22,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0626,Snack Foods,Regular,0.46,0.1588,89.86,5,423.34,3.9,Member
BLK-ORD-01910,2025-02-22,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0264,Fruits and Vegetables,Low Fat,3.89,0.1054,140.26,1,136.77,4.5,New
BLK-ORD-02080,2025-02-22,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0010,Frozen Foods,Regular,0.48,0.1978,178.48,1,162.88,4.8,Returning
BLK-ORD-02161,2025-02-22,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0642,Breakfast,Regular,1.11,0.0759,109.96,1,100.59,4.7,Returning
BLK-ORD-03434,2025-02-22,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0027,Fruits and Vegetables,Low Fat,0.39,0.0793,95.27,2,177.44,4.2,Member
BLK-ORD-03519,2025-02-22,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0722,Baking Goods,Low Fat,0.25,0.3,136.83,1,130.00,4.9,Returning
BLK-ORD-03839,2025-02-22,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0223,Baking Goods,Low Fat,0.43,0.0901,143.18,1,132.30,4.3,Returning
BLK-ORD-04221,2025-02-22,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0085,Health and Hygiene,Low Fat,0.85,0.0426,170.07,3,496.16,4.2,Member
BLK-ORD-04824,2025-02-22,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0793,Frozen Foods,Low Fat,1.23,0.0291,259.41,3,746.60,4.4,Returning
BLK-ORD-07867,2025-02-22,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0295,Dairy,Regular,0.22,0.0774,184.67,1,178.00,3.3,Returning
BLK-ORD-08190,2025-02-22,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0616,Baking Goods,Low Fat,1.0,0.0299,110.42,1,107.69,4.7,Returning
BLK-ORD-00502,2025-02-23,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0709,Fruits and Vegetables,Regular,4.45,0.0519,119.01,2,237.63,4.5,New
BLK-ORD-01113,2025-02-23,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0181,Household,Low Fat,4.03,0.1441,175.78,1,171.50,4.6,Member
BLK-ORD-01876,2025-02-23,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0051,Household,Regular,4.82,0.0733,346.89,2,702.37,4.2,Returning
BLK-ORD-02335,2025-02-23,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0016,Soft Drinks,Low Fat,0.57,0.1007,25.69,1,24.66,5.0,Member
BLK-ORD-03793,2025-02-23,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0329,Baking Goods,Low Fat,1.26,0.0292,245.55,1,232.41,4.2,Member
BLK-ORD-04035,2025-02-23,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0876,Frozen Foods,Regular,0.54,0.0798,110.31,1,106.88,3.7,Returning
BLK-ORD-04842,2025-02-23,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0462,Health and Hygiene,Regular,0.23,0.2243,185.21,1,180.46,4.2,Member
BLK-ORD-05715,2025-02-23,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0261,Canned,Regular,0.41,0.1165,94.47,5,477.80,4.2,Returning
BLK-ORD-06391,2025-02-23,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0515,Fruits and Vegetables,Low Fat,0.4,0.1341,31.08,1,30.68,4.2,Returning
BLK-ORD-08458,2025-02-23,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0661,Snack Foods,Regular,0.42,0.0216,42.39,3,114.45,4.1,Member
BLK-ORD-00494,2025-02-24,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0367,Household,Low Fat,4.59,0.2739,128.74,2,229.52,3.9,Member
BLK-ORD-02246,2025-02-24,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0037,Health and Hygiene,Low Fat,0.96,0.0938,375.8,1,332.83,4.2,Member
BLK-ORD-04844,2025-02-24,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0259,Dairy,Low Fat,1.99,0.1361,77.39,1,70.22,3.9,Returning
BLK-ORD-06767,2025-02-24,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0145,Household,Low Fat,3.01,0.0475,322.73,1,303.06,4.4,Member
BLK-ORD-07898,2025-02-24,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0071,Household,Low Fat,0.24,0.198,281.56,1,249.45,5.0,Returning
BLK-ORD-08281,2025-02-24,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0174,Canned,Regular,0.23,0.0889,65.42,1,59.10,4.4,Member
BLK-ORD-00435,2025-02-25,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0842,Fruits and Vegetables,Low Fat,4.49,0.1633,35.54,2,71.09,4.4,New
BLK-ORD-00889,2025-02-25,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0810,Breads,Low Fat,0.24,0.0752,82.77,1,75.95,3.8,Member
BLK-ORD-01574,2025-02-25,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0797,Snack Foods,Low Fat,0.37,0.0827,119.34,1,102.89,4.9,Member
BLK-ORD-01581,2025-02-25,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0657,Meat,Low Fat,1.97,0.1565,341.66,1,300.47,3.7,Member
BLK-ORD-02245,2025-02-25,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0756,Household,Low Fat,0.17,0.0413,251.9,1,246.73,3.8,New
BLK-ORD-02290,2025-02-25,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0439,Canned,Low Fat,0.98,0.1069,145.01,2,277.15,4.6,New
BLK-ORD-03538,2025-02-25,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0669,Canned,Regular,0.71,0.209,55.0,1,47.12,3.9,Member
BLK-ORD-03573,2025-02-25,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0917,Household,Low Fat,2.71,0.106,263.99,1,247.37,4.1,Returning
BLK-ORD-03986,2025-02-25,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0237,Frozen Foods,Regular,0.95,0.0811,181.67,1,166.35,4.5,Returning
BLK-ORD-04905,2025-02-25,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0589,Health and Hygiene,Low Fat,1.22,0.2488,395.0,1,340.36,4.3,Member
BLK-ORD-05373,2025-02-25,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0749,Dairy,Low Fat,1.43,0.1036,141.67,1,127.68,4.0,New
BLK-ORD-06329,2025-02-25,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0604,Frozen Foods,Low Fat,0.24,0.3,166.52,3,467.90,4.1,New
BLK-ORD-07589,2025-02-25,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0409,Frozen Foods,Regular,1.34,0.2863,115.64,3,302.49,4.5,Member
BLK-ORD-00776,2025-02-26,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0568,Canned,Low Fat,0.39,0.1709,249.91,1,235.31,5.0,New
BLK-ORD-03426,2025-02-26,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0874,Soft Drinks,Low Fat,1.25,0.3,68.09,3,189.43,4.5,Returning
BLK-ORD-03494,2025-02-26,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0701,Fruits and Vegetables,Low Fat,2.29,0.1173,30.51,2,54.00,4.6,Member
BLK-ORD-03696,2025-02-26,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0323,Frozen Foods,Regular,1.71,0.0841,223.93,2,416.87,4.9,Member
BLK-ORD-03831,2025-02-26,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0396,Baking Goods,Regular,0.79,0.0089,68.13,2,127.71,3.8,New
BLK-ORD-04506,2025-02-26,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0215,Meat,Regular,1.23,0.0604,156.9,1,145.60,5.0,Member
BLK-ORD-04755,2025-02-26,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0357,Frozen Foods,Low Fat,1.89,0.3,243.41,1,206.07,4.0,Member
BLK-ORD-04948,2025-02-26,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0455,Dairy,Low Fat,1.43,0.0507,96.39,1,87.98,4.2,Member
BLK-ORD-04986,2025-02-26,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0411,Fruits and Vegetables,Low Fat,3.09,0.1556,46.2,1,46.33,4.2,New
BLK-ORD-06276,2025-02-26,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0721,Fruits and Vegetables,Low Fat,3.08,0.116,75.58,1,71.43,4.5,Member
BLK-ORD-06494,2025-02-26,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0802,Breads,Low Fat,0.35,0.1147,37.6,5,164.17,4.7,Returning
BLK-ORD-06628,2025-02-26,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0233,Fruits and Vegetables,Low Fat,3.19,0.0881,38.65,1,34.55,4.6,Member
BLK-ORD-07022,2025-02-26,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0561,Breakfast,Regular,0.87,0.0366,105.19,2,195.99,4.5,Member
BLK-ORD-07058,2025-02-26,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0610,Frozen Foods,Regular,0.56,0.1108,112.82,1,109.49,3.3,Returning
BLK-ORD-07126,2025-02-26,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0067,Dairy,Low Fat,0.43,0.0403,74.16,1,69.17,4.3,Member
BLK-ORD-07410,2025-02-26,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0031,Dairy,Low Fat,0.58,0.0662,152.43,2,289.08,4.6,Returning
BLK-ORD-07633,2025-02-26,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0868,Canned,Regular,1.06,0.0148,55.42,1,52.41,4.6,Returning
BLK-ORD-08079,2025-02-26,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0038,Fruits and Vegetables,Low Fat,2.7,0.0704,149.42,2,256.33,3.8,Member
BLK-ORD-08102,2025-02-26,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0529,Snack Foods,Regular,0.83,0.1496,106.26,1,91.03,3.7,Member
BLK-ORD-08115,2025-02-26,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0899,Fruits and Vegetables,Low Fat,3.94,0.1508,167.85,1,145.60,4.7,Returning
BLK-ORD-00056,2025-02-27,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0648,Snack Foods,Low Fat,0.39,0.0982,103.17,1,99.00,4.8,Returning
BLK-ORD-00522,2025-02-27,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0513,Soft Drinks,Regular,0.75,0.0849,111.23,1,99.28,4.8,Member
BLK-ORD-00677,2025-02-27,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0141,Baking Goods,Low Fat,1.59,0.0968,64.19,1,57.38,4.2,New
BLK-ORD-01150,2025-02-27,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0283,Dairy,Low Fat,0.5,0.1556,46.16,2,85.29,3.7,Returning
BLK-ORD-01334,2025-02-27,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0368,Fruits and Vegetables,Low Fat,4.6,0.0601,36.65,1,36.38,3.5,New
BLK-ORD-03646,2025-02-27,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0876,Frozen Foods,Regular,0.54,0.0798,110.31,3,296.21,3.6,Returning
BLK-ORD-04407,2025-02-27,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0569,Health and Hygiene,Low Fat,1.46,0.1654,258.13,2,452.95,3.9,Member
BLK-ORD-06039,2025-02-27,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0326,Snack Foods,Low Fat,0.52,0.1171,75.94,4,286.52,4.4,Returning
BLK-ORD-06188,2025-02-27,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0331,Fruits and Vegetables,Low Fat,1.68,0.1468,40.09,2,73.64,4.5,New
BLK-ORD-06975,2025-02-27,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0349,Dairy,Low Fat,0.67,0.0745,81.66,1,78.95,4.4,New
BLK-ORD-07097,2025-02-27,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0717,Snack Foods,Regular,0.15,0.0556,99.44,1,89.25,4.2,Member
BLK-ORD-07389,2025-02-27,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0293,Breakfast,Low Fat,1.05,0.0247,187.68,1,181.22,4.5,Returning
BLK-ORD-07574,2025-02-27,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0681,Household,Low Fat,2.62,0.3,131.17,2,231.60,4.5,Member
BLK-ORD-07761,2025-02-27,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0753,Snack Foods,Low Fat,0.96,0.137,43.34,4,150.28,3.5,Member
BLK-ORD-07826,2025-02-27,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0711,Fruits and Vegetables,Low Fat,3.06,0.2123,37.88,3,102.11,4.5,Member
BLK-ORD-01394,2025-02-28,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0026,Canned,Low Fat,0.5,0.0532,140.01,1,132.99,4.9,Returning
BLK-ORD-01482,2025-02-28,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0233,Fruits and Vegetables,Low Fat,3.19,0.0881,38.65,1,38.38,4.1,New
BLK-ORD-02229,2025-02-28,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0199,Fruits and Vegetables,Low Fat,1.07,0.1663,90.22,1,76.34,3.4,Member
BLK-ORD-02753,2025-02-28,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0516,Fruits and Vegetables,Low Fat,2.09,0.076,77.62,3,214.15,4.3,New
BLK-ORD-03798,2025-02-28,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0891,Frozen Foods,Low Fat,0.22,0.0942,126.35,1,106.87,3.9,Member
BLK-ORD-04070,2025-02-28,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0706,Health and Hygiene,Low Fat,0.47,0.0563,435.54,3,1285.29,4.3,New
BLK-ORD-04851,2025-02-28,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0408,Meat,Regular,0.69,0.1381,149.66,3,406.74,4.8,Member
BLK-ORD-05037,2025-02-28,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0578,Frozen Foods,Low Fat,1.28,0.2759,120.26,2,229.01,4.1,Returning
BLK-ORD-05942,2025-02-28,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0120,Canned,Regular,0.62,0.0712,125.94,2,232.28,3.8,Returning
BLK-ORD-07172,2025-02-28,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0290,Soft Drinks,Low Fat,2.02,0.1769,27.8,1,23.55,3.7,Member
BLK-ORD-08415,2025-02-28,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0854,Canned,Regular,0.99,0.0665,131.81,1,125.96,4.4,Returning
BLK-ORD-00599,2025-03-01,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0098,Household,Low Fat,4.75,0.051,506.09,5,2561.14,4.4,Member
BLK-ORD-01941,2025-03-01,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0017,Frozen Foods,Regular,1.53,0.1686,68.15,2,137.24,4.5,Returning
BLK-ORD-03050,2025-03-01,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0065,Health and Hygiene,Low Fat,1.37,0.0257,175.92,2,361.83,4.2,New
BLK-ORD-07923,2025-03-01,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0712,Snack Foods,Regular,0.29,0.0438,93.67,2,196.81,4.2,New
BLK-ORD-08406,2025-03-01,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0858,Breads,Low Fat,0.25,0.1066,138.18,3,383.22,4.1,Member
BLK-ORD-00446,2025-03-02,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0261,Canned,Regular,0.41,0.1165,94.47,2,179.74,4.5,Returning
BLK-ORD-01446,2025-03-02,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0003,Baking Goods,Regular,0.43,0.0593,100.51,3,305.06,3.3,New
BLK-ORD-01560,2025-03-02,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0252,Household,Low Fat,0.48,0.0786,234.84,1,225.04,4.0,Member
BLK-ORD-01617,2025-03-02,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0114,Snack Foods,Regular,0.71,0.1873,42.68,4,175.34,4.6,Member
BLK-ORD-04415,2025-03-02,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0662,Soft Drinks,Low Fat,1.48,0.1268,92.81,2,197.81,4.5,New
BLK-ORD-04537,2025-03-02,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0435,Fruits and Vegetables,Low Fat,1.89,0.0463,73.98,1,75.52,4.1,Returning
BLK-ORD-05090,2025-03-02,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0832,Snack Foods,Regular,0.57,0.196,169.04,2,346.09,4.1,Returning
BLK-ORD-06225,2025-03-02,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0335,Canned,Regular,0.36,0.1347,128.05,1,127.18,4.7,Returning
BLK-ORD-07280,2025-03-02,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0562,Canned,Low Fat,0.76,0.1465,116.67,1,114.74,4.2,Member
BLK-ORD-07392,2025-03-02,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0235,Snack Foods,Regular,0.15,0.0489,19.0,1,19.33,3.2,New
BLK-ORD-00385,2025-03-03,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0015,Fruits and Vegetables,Low Fat,0.55,0.0574,94.39,1,91.93,4.1,Returning
BLK-ORD-02011,2025-03-03,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0836,Baking Goods,Regular,0.85,0.1961,44.36,2,81.96,3.8,Returning
BLK-ORD-02970,2025-03-03,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0860,Baking Goods,Regular,1.0,0.0608,142.53,1,131.87,4.3,Returning
BLK-ORD-03107,2025-03-03,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0678,Baking Goods,Regular,0.79,0.1619,151.85,2,290.79,4.2,Member
BLK-ORD-04100,2025-03-03,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0736,Breads,Low Fat,0.37,0.1081,77.55,1,72.07,4.5,Returning
BLK-ORD-04394,2025-03-03,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0306,Fruits and Vegetables,Low Fat,2.55,0.1172,158.9,2,285.39,3.7,Member
BLK-ORD-05307,2025-03-03,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0242,Snack Foods,Low Fat,0.44,0.0623,76.41,4,306.85,5.0,Returning
BLK-ORD-06112,2025-03-03,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0832,Snack Foods,Regular,0.57,0.196,169.04,1,164.46,3.9,Returning
BLK-ORD-06252,2025-03-03,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0519,Fruits and Vegetables,Low Fat,0.89,0.0133,34.76,1,33.70,4.1,Returning
BLK-ORD-08234,2025-03-03,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0007,Breads,Low Fat,0.74,0.1087,73.14,2,154.16,4.0,New
BLK-ORD-08324,2025-03-03,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0224,Dairy,Regular,1.83,0.1763,197.41,1,196.53,4.4,Member
BLK-ORD-08421,2025-03-03,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0385,Baking Goods,Regular,1.4,0.1536,32.85,1,31.30,4.2,Member
BLK-ORD-02392,2025-03-04,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0399,Meat,Regular,1.48,0.1832,244.87,1,235.48,4.6,New
BLK-ORD-02667,2025-03-04,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0154,Canned,Low Fat,0.26,0.1343,122.71,3,340.25,5.0,Returning
BLK-ORD-05493,2025-03-04,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0506,Frozen Foods,Low Fat,0.33,0.1413,232.03,4,880.60,4.3,New
BLK-ORD-05660,2025-03-04,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0878,Snack Foods,Low Fat,0.2,0.0375,122.76,1,116.92,4.1,Returning
BLK-ORD-00217,2025-03-05,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0588,Frozen Foods,Regular,0.51,0.0691,319.61,1,292.38,4.8,Member
BLK-ORD-01354,2025-03-05,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0241,Soft Drinks,Low Fat,1.39,0.0936,33.42,1,31.35,3.6,Member
BLK-ORD-02013,2025-03-05,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0038,Fruits and Vegetables,Low Fat,2.7,0.0704,149.42,2,279.83,4.3,Member
BLK-ORD-02136,2025-03-05,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0375,Snack Foods,Regular,0.12,0.0322,84.77,3,239.94,3.7,Returning
BLK-ORD-03059,2025-03-05,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0200,Breakfast,Regular,0.99,0.1349,68.28,2,132.99,4.4,Member
BLK-ORD-05108,2025-03-05,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0227,Fruits and Vegetables,Low Fat,3.82,0.0992,120.33,1,119.49,3.9,Member
BLK-ORD-05184,2025-03-05,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0017,Frozen Foods,Regular,1.53,0.1686,68.15,1,62.93,4.1,Member
BLK-ORD-05465,2025-03-05,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0849,Snack Foods,Low Fat,0.66,0.2424,70.51,1,68.61,4.6,New
BLK-ORD-05499,2025-03-05,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0141,Baking Goods,Low Fat,1.59,0.0968,64.19,2,124.09,4.1,Member
BLK-ORD-06144,2025-03-05,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0898,Breads,Low Fat,0.43,0.1018,90.64,2,166.26,3.9,Member
BLK-ORD-06511,2025-03-05,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0187,Fruits and Vegetables,Low Fat,1.06,0.2492,56.13,1,54.91,4.3,New
BLK-ORD-07133,2025-03-05,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0004,Fruits and Vegetables,Low Fat,2.13,0.0206,67.57,2,128.47,4.6,Returning
BLK-ORD-07711,2025-03-05,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0859,Soft Drinks,Low Fat,0.81,0.022,112.85,1,110.00,3.8,Member
BLK-ORD-00734,2025-03-06,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0753,Snack Foods,Low Fat,0.96,0.137,43.34,4,153.68,4.0,Member
BLK-ORD-00959,2025-03-06,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0653,Canned,Low Fat,1.04,0.1478,133.84,2,258.90,4.7,Member
BLK-ORD-01906,2025-03-06,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0291,Snack Foods,Regular,0.76,0.1238,235.97,1,224.46,4.5,Returning
BLK-ORD-02625,2025-03-06,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0111,Canned,Regular,0.53,0.0698,111.33,1,106.23,4.4,Returning
